Name,Name,Data Center Name,Pod,Release,Environment Status,Deployed App Name,Version
"Johnson Controls, Inc.","Johnson Controls, Inc.",ca-toronto-1,EKLB-DEV5,Revision 13.23.01,Customer Active,knowledge-management,2301.0.105
"Johnson Controls, Inc.","Johnson Controls, Inc.",ca-toronto-1,EKLB-DEV5,Revision 13.23.01,Customer Active,sales-common,2301.0.117
"Johnson Controls, Inc.","Johnson Controls, Inc.",ca-toronto-1,EKLB-TEST,Revision 13.23.01,Customer Active,fusion-common,2301.0.105
"Johnson Controls, Inc.","Johnson Controls, Inc.",ca-toronto-1,EKLB-TEST,Revision 13.23.01,Customer Active,knowledge-management,2301.0.105
"Johnson Controls, Inc.","Johnson Controls, Inc.",ca-toronto-1,EKLB-TEST,Revision 13.23.01,Customer Active,sales-common,2301.0.117
"Johnson Controls, Inc.","Johnson Controls, Inc.",uk-london-1,ETCI,Revision 13.22.10,Customer Active,fusion-common,2210.0.108
"Johnson Controls, Inc.","Johnson Controls, Inc.",uk-london-1,ETCI,Revision 13.22.10,Customer Active,knowledge-management,2210.0.112
"Johnson Controls, Inc.","Johnson Controls, Inc.",uk-london-1,ETCI,Revision 13.22.10,Customer Active,sales-common,2210.0.122
"Johnson Controls, Inc.","Johnson Controls, Inc.",uk-london-1,ETCI-DEV1,Revision 13.22.10,Customer Active,fusion-common,2210.0.108
"Johnson Controls, Inc.","Johnson Controls, Inc.",uk-london-1,ETCI-DEV1,Revision 13.22.10,Customer Active,knowledge-management,2210.0.112
"Johnson Controls, Inc.","Johnson Controls, Inc.",uk-london-1,ETCI-DEV1,Revision 13.22.10,Customer Active,sales-common,2210.0.122
"Johnson Controls, Inc.","Johnson Controls, Inc.",uk-london-1,ETCI-TEST,Revision 13.22.10,Customer Active,fusion-common,2210.0.108
"Johnson Controls, Inc.","Johnson Controls, Inc.",uk-london-1,ETCI-TEST,Revision 13.22.10,Customer Active,knowledge-management,2210.0.112
"Johnson Controls, Inc.","Johnson Controls, Inc.",uk-london-1,ETCI-TEST,Revision 13.22.10,Customer Active,sales-common,2210.0.122
"Johnson County, Kansas","Johnson County, Kansas",us-ashburn-1,EOYK,Revision 13.22.10,Customer Active,fusion-common,2210.0.108
"Johnson County, Kansas","Johnson County, Kansas",us-ashburn-1,EOYK,Revision 13.22.10,Customer Active,risk-cloud,2210.0.116
"Johnson County, Kansas","Johnson County, Kansas",us-ashburn-1,EOYK-DEV1,Revision 13.22.10,Customer Active,fusion-common,2210.0.108
"Johnson County, Kansas","Johnson County, Kansas",us-ashburn-1,EOYK-DEV1,Revision 13.22.10,Customer Active,risk-cloud,2210.0.116
"Johnson County, Kansas","Johnson County, Kansas",us-ashburn-1,EOYK-TEST,Revision 13.22.10,Customer Active,fusion-common,2210.0.108
"Johnson County, Kansas","Johnson County, Kansas",us-ashburn-1,EOYK-TEST,Revision 13.22.10,Customer Active,risk-cloud,2210.0.116
KROGER,KROGER,us-phoenix-1,ELUQ-DEV1,Revision 13.23.01,Customer Active,fusion-common,2301.0.109
KROGER,KROGER,us-phoenix-1,ELUQ-DEV1,Revision 13.23.01,Customer Active,risk-cloud,2301.0.111
KROGER,KROGER,us-phoenix-1,ELUQ-DEV15,Revision 13.22.10,Customer Active,fusion-common,2210.0.108
KROGER,KROGER,us-phoenix-1,ELUQ-DEV15,Revision 13.22.10,Customer Active,risk-cloud,2210.0.116
KROGER,KROGER,us-phoenix-1,ELUQ-DEV17,Revision 13.22.10,Customer Active,fusion-common,2210.0.108
KROGER,KROGER,us-phoenix-1,ELUQ-DEV17,Revision 13.22.10,Customer Active,risk-cloud,2210.0.116
KROGER,KROGER,us-phoenix-1,ELUQ-DEV19,Revision 13.23.01,Customer Active,fusion-common,2301.0.109
KROGER,KROGER,us-phoenix-1,ELUQ-DEV19,Revision 13.23.01,Customer Active,risk-cloud,2301.0.111
KROGER,KROGER,us-phoenix-1,ELUQ-DEV2,Revision 13.23.01,Customer Active,fusion-common,2301.0.109
KROGER,KROGER,us-phoenix-1,ELUQ-DEV2,Revision 13.23.01,Customer Active,risk-cloud,2301.0.111
KROGER,KROGER,us-phoenix-1,ELUQ-DEV21,Revision 13.23.01,Customer Active,fusion-common,2301.0.109
KROGER,KROGER,us-phoenix-1,ELUQ-DEV21,Revision 13.23.01,Customer Active,risk-cloud,2301.0.111
KROGER,KROGER,us-phoenix-1,ELUQ-DEV23,Revision 13.23.01,Customer Active,fusion-common,2301.0.109
KROGER,KROGER,us-phoenix-1,ELUQ-DEV23,Revision 13.23.01,Customer Active,risk-cloud,2301.0.111
KROGER,KROGER,us-phoenix-1,ELUQ-DEV29,Revision 13.22.10,Customer Active,fusion-common,2210.0.108
KROGER,KROGER,us-phoenix-1,ELUQ-DEV29,Revision 13.22.10,Customer Active,risk-cloud,2210.0.116
KROGER,KROGER,us-phoenix-1,ELUQ-DEV3,Revision 13.23.01,Customer Active,fusion-common,2301.0.109
KROGER,KROGER,us-phoenix-1,ELUQ-DEV3,Revision 13.23.01,Customer Active,risk-cloud,2301.0.111
KROGER,KROGER,us-phoenix-1,ELUQ-DEV37,Revision 13.23.01,Customer Active,fusion-common,2301.0.109
KROGER,KROGER,us-phoenix-1,ELUQ-DEV37,Revision 13.23.01,Customer Active,risk-cloud,2301.0.111
KROGER,KROGER,us-phoenix-1,ELUQ-DEV8,Revision 13.23.01,Customer Active,fusion-common,2301.0.109
KROGER,KROGER,us-phoenix-1,ELUQ-DEV8,Revision 13.23.01,Customer Active,risk-cloud,2301.0.111
Karam Industries,Karam Industries,us-phoenix-1,EIMK,Revision 13.22.10,Customer Active,fusion-common,2210.0.107
Karam Industries,Karam Industries,us-phoenix-1,EIMK-TEST,Revision 13.22.10,Customer Active,fusion-common,2210.0.107
"Keller Williams Realty, Inc.","Keller Williams Realty, Inc.",us-phoenix-1,EVRD,Revision 13.22.10,Customer Active,fusion-common,2210.0.107
"Keller Williams Realty, Inc.","Keller Williams Realty, Inc.",us-phoenix-1,EVRD,Revision 13.22.10,Customer Active,risk-cloud,2210.0.115
"Keller Williams Realty, Inc.","Keller Williams Realty, Inc.",us-phoenix-1,EVRD-DEV1,Revision 13.22.10,Customer Active,fusion-common,2210.0.107
"Keller Williams Realty, Inc.","Keller Williams Realty, Inc.",us-phoenix-1,EVRD-DEV1,Revision 13.22.10,Customer Active,risk-cloud,2210.0.115
"Keller Williams Realty, Inc.","Keller Williams Realty, Inc.",us-phoenix-1,EVRD-TEST,Revision 13.22.10,Customer Active,fusion-common,2210.0.107
"Keller Williams Realty, Inc.","Keller Williams Realty, Inc.",us-phoenix-1,EVRD-TEST,Revision 13.22.10,Customer Active,risk-cloud,2210.0.115
"Keurig Green Mountain, Inc","Keurig Green Mountain, Inc",us-ashburn-1,CCMU,Revision 13.22.10,Customer Active,fusion-common,2210.0.108
"Keurig Green Mountain, Inc","Keurig Green Mountain, Inc",us-ashburn-1,CCMU,Revision 13.22.10,Customer Active,knowledge-management,2210.0.112
"Keurig Green Mountain, Inc","Keurig Green Mountain, Inc",us-ashburn-1,CCMU,Revision 13.22.10,Customer Active,sales-common,2210.0.122
"Keurig Green Mountain, Inc","Keurig Green Mountain, Inc",us-ashburn-1,CCMU-DEV2,Revision 13.22.10,Customer Active,fusion-common,2210.0.108
"Keurig Green Mountain, Inc","Keurig Green Mountain, Inc",us-ashburn-1,CCMU-DEV2,Revision 13.22.10,Customer Active,knowledge-management,2210.0.112
"Keurig Green Mountain, Inc","Keurig Green Mountain, Inc",us-ashburn-1,CCMU-DEV2,Revision 13.22.10,Customer Active,sales-common,2210.0.122
"Keurig Green Mountain, Inc","Keurig Green Mountain, Inc",us-ashburn-1,CCMU-DEV5,Revision 13.22.10,Customer Active,fusion-common,2210.0.108
"Keurig Green Mountain, Inc","Keurig Green Mountain, Inc",us-ashburn-1,CCMU-DEV5,Revision 13.22.10,Customer Active,knowledge-management,2210.0.112
"Keurig Green Mountain, Inc","Keurig Green Mountain, Inc",us-ashburn-1,CCMU-DEV5,Revision 13.22.10,Customer Active,sales-common,2210.0.122
"Keurig Green Mountain, Inc","Keurig Green Mountain, Inc",us-ashburn-1,CCMU-DEV6,Revision 13.22.10,Customer Active,fusion-common,2210.0.107
"Keurig Green Mountain, Inc","Keurig Green Mountain, Inc",us-ashburn-1,CCMU-DEV6,Revision 13.22.10,Customer Active,knowledge-management,2210.0.110
"Keurig Green Mountain, Inc","Keurig Green Mountain, Inc",us-ashburn-1,CCMU-DEV6,Revision 13.22.10,Customer Active,sales-common,2210.0.120
"Keurig Green Mountain, Inc","Keurig Green Mountain, Inc",us-ashburn-1,CCMU-TEST,Revision 13.22.10,Customer Active,fusion-common,2210.0.108
"Keurig Green Mountain, Inc","Keurig Green Mountain, Inc",us-ashburn-1,CCMU-TEST,Revision 13.22.10,Customer Active,knowledge-management,2210.0.112
"Keurig Green Mountain, Inc","Keurig Green Mountain, Inc",us-ashburn-1,CCMU-TEST,Revision 13.22.10,Customer Active,sales-common,2210.0.122
"Kohl's, Inc.","Kohl's, Inc.",us-phoenix-1,EJKE,Revision 13.22.10,Customer Active,fusion-common,2210.0.107
"Kohl's, Inc.","Kohl's, Inc.",us-phoenix-1,EJKE,Revision 13.22.10,Customer Active,risk-cloud,2210.0.115
"Kohl's, Inc.","Kohl's, Inc.",us-phoenix-1,EJKE-DEV1,Revision 13.22.10,Customer Active,fusion-common,2210.0.107
"Kohl's, Inc.","Kohl's, Inc.",us-phoenix-1,EJKE-DEV1,Revision 13.22.10,Customer Active,risk-cloud,2210.0.115
"Kohl's, Inc.","Kohl's, Inc.",us-phoenix-1,EJKE-DEV2,Revision 13.22.10,Customer Active,fusion-common,2210.0.107
"Kohl's, Inc.","Kohl's, Inc.",us-phoenix-1,EJKE-DEV2,Revision 13.22.10,Customer Active,risk-cloud,2210.0.115
"Kohl's, Inc.","Kohl's, Inc.",us-phoenix-1,EJKE-DEV3,Revision 13.22.10,Customer Active,fusion-common,2210.0.107
"Kohl's, Inc.","Kohl's, Inc.",us-phoenix-1,EJKE-DEV3,Revision 13.22.10,Customer Active,risk-cloud,2210.0.115
"Kohl's, Inc.","Kohl's, Inc.",us-phoenix-1,EJKE-TEST,Revision 13.22.10,Customer Active,fusion-common,2210.0.107
"Kohl's, Inc.","Kohl's, Inc.",us-phoenix-1,EJKE-TEST,Revision 13.22.10,Customer Active,risk-cloud,2210.0.115
Koninklijke KPN N.V.,Koninklijke KPN N.V.,eu-frankfurt-1,EKAK,Revision 13.23.01,Customer Active,fusion-common,2301.0.105
Koninklijke KPN N.V.,Koninklijke KPN N.V.,eu-frankfurt-1,EKAK,Revision 13.23.01,Customer Active,risk-cloud,2301.0.111
Koninklijke KPN N.V.,Koninklijke KPN N.V.,eu-frankfurt-1,EKAK-DEV1,Revision 13.23.01,Customer Active,fusion-common,2301.0.105
Koninklijke KPN N.V.,Koninklijke KPN N.V.,eu-frankfurt-1,EKAK-DEV1,Revision 13.23.01,Customer Active,risk-cloud,2301.0.111
Koninklijke KPN N.V.,Koninklijke KPN N.V.,eu-frankfurt-1,EKAK-DEV19,Revision 13.23.01,Customer Active,fusion-common,2301.0.105
Koninklijke KPN N.V.,Koninklijke KPN N.V.,eu-frankfurt-1,EKAK-DEV19,Revision 13.23.01,Customer Active,risk-cloud,2301.0.111
Koninklijke KPN N.V.,Koninklijke KPN N.V.,eu-frankfurt-1,EKAK-DEV2,Revision 13.23.01,Customer Active,fusion-common,2301.0.105
Koninklijke KPN N.V.,Koninklijke KPN N.V.,eu-frankfurt-1,EKAK-DEV2,Revision 13.23.01,Customer Active,risk-cloud,2301.0.111
Koninklijke KPN N.V.,Koninklijke KPN N.V.,eu-frankfurt-1,EKAK-DEV22,Revision 13.23.01,Customer Active,fusion-common,2301.0.105
Koninklijke KPN N.V.,Koninklijke KPN N.V.,eu-frankfurt-1,EKAK-DEV22,Revision 13.23.01,Customer Active,risk-cloud,2301.0.111
Koninklijke KPN N.V.,Koninklijke KPN N.V.,eu-frankfurt-1,EKAK-DEV3,Revision 13.23.01,Customer Active,fusion-common,2301.0.105
Koninklijke KPN N.V.,Koninklijke KPN N.V.,eu-frankfurt-1,EKAK-DEV3,Revision 13.23.01,Customer Active,risk-cloud,2301.0.111
Koninklijke KPN N.V.,Koninklijke KPN N.V.,eu-frankfurt-1,EKAK-DEV4,Revision 13.23.01,Customer Active,fusion-common,2301.0.105
Koninklijke KPN N.V.,Koninklijke KPN N.V.,eu-frankfurt-1,EKAK-DEV4,Revision 13.23.01,Customer Active,risk-cloud,2301.0.111
Koninklijke KPN N.V.,Koninklijke KPN N.V.,eu-frankfurt-1,EKAK-DEV5,Revision 13.23.01,Customer Active,fusion-common,2301.0.105
Koninklijke KPN N.V.,Koninklijke KPN N.V.,eu-frankfurt-1,EKAK-DEV5,Revision 13.23.01,Customer Active,risk-cloud,2301.0.111
Koninklijke KPN N.V.,Koninklijke KPN N.V.,eu-frankfurt-1,EKAK-DEV6,Revision 13.23.01,Customer Active,fusion-common,2301.0.105
Koninklijke KPN N.V.,Koninklijke KPN N.V.,eu-frankfurt-1,EKAK-DEV6,Revision 13.23.01,Customer Active,risk-cloud,2301.0.111
Koninklijke KPN N.V.,Koninklijke KPN N.V.,eu-frankfurt-1,EKAK-TEST,Revision 13.23.01,Customer Active,fusion-common,2301.0.105
Koninklijke KPN N.V.,Koninklijke KPN N.V.,eu-frankfurt-1,EKAK-TEST,Revision 13.23.01,Customer Active,risk-cloud,2301.0.111
LENSKART SOLUTIONS PRIVATE LIMITED,LENSKART SOLUTIONS PRIVATE LIMITED,eu-frankfurt-1,EWGC,Revision 13.23.01,Customer Active,boss,2301.0.420
LENSKART SOLUTIONS PRIVATE LIMITED,LENSKART SOLUTIONS PRIVATE LIMITED,eu-frankfurt-1,EWGC,Revision 13.23.01,Customer Active,fusion-common,2301.0.105
LENSKART SOLUTIONS PRIVATE LIMITED,LENSKART SOLUTIONS PRIVATE LIMITED,eu-frankfurt-1,EWGC,Revision 13.23.01,Customer Active,rwdinfra,2301.0.14
LENSKART SOLUTIONS PRIVATE LIMITED,LENSKART SOLUTIONS PRIVATE LIMITED,eu-frankfurt-1,EWGC-TEST,Revision 13.23.01,Customer Active,boss,2301.0.420
LENSKART SOLUTIONS PRIVATE LIMITED,LENSKART SOLUTIONS PRIVATE LIMITED,eu-frankfurt-1,EWGC-TEST,Revision 13.23.01,Customer Active,fusion-common,2301.0.105
LENSKART SOLUTIONS PRIVATE LIMITED,LENSKART SOLUTIONS PRIVATE LIMITED,eu-frankfurt-1,EWGC-TEST,Revision 13.23.01,Customer Active,rwdinfra,2301.0.14
"Lendlease project management & Construction (Shanghai) Co.,Ltd","Lendlease project management & Construction (Shanghai) Co.,Ltd",us-phoenix-1,EMKI,Revision 13.23.01,Customer Active,fusion-common,2301.0.105
"Lendlease project management & Construction (Shanghai) Co.,Ltd","Lendlease project management & Construction (Shanghai) Co.,Ltd",us-phoenix-1,EMKI-DEV1,Revision 13.23.01,Customer Active,fusion-common,2301.0.105
"Lendlease project management & Construction (Shanghai) Co.,Ltd","Lendlease project management & Construction (Shanghai) Co.,Ltd",us-phoenix-1,EMKI-TEST,Revision 13.23.01,Customer Active,fusion-common,2301.0.105
Lin Tongyi International Engineering Consulting (China) Co Ltd,Lin Tongyi International Engineering Consulting (China) Co Ltd,us-phoenix-1,EJWN,Revision 13.22.10,Customer Active,fusion-common,2210.0.108
Lin Tongyi International Engineering Consulting (China) Co Ltd,Lin Tongyi International Engineering Consulting (China) Co Ltd,us-phoenix-1,EJWN-TEST,Revision 13.22.10,Customer Active,fusion-common,2210.0.108
Lucas County Information Services,Lucas County Information Services,us-ashburn-1,EIEB,Revision 13.23.01,Customer Active,fusion-common,2301.0.105
Lucas County Information Services,Lucas County Information Services,us-ashburn-1,EIEB,Revision 13.23.01,Customer Active,risk-cloud,2301.0.111
Lucas County Information Services,Lucas County Information Services,us-ashburn-1,EIEB-DEV1,Revision 13.23.01,Customer Active,fusion-common,2301.0.105
Lucas County Information Services,Lucas County Information Services,us-ashburn-1,EIEB-DEV1,Revision 13.23.01,Customer Active,risk-cloud,2301.0.111
Lucas County Information Services,Lucas County Information Services,us-ashburn-1,EIEB-DEV2,Revision 13.23.01,Customer Active,fusion-common,2301.0.105
Lucas County Information Services,Lucas County Information Services,us-ashburn-1,EIEB-DEV2,Revision 13.23.01,Customer Active,risk-cloud,2301.0.111
Lucas County Information Services,Lucas County Information Services,us-ashburn-1,EIEB-TEST,Revision 13.23.01,Customer Active,fusion-common,2301.0.105
Lucas County Information Services,Lucas County Information Services,us-ashburn-1,EIEB-TEST,Revision 13.23.01,Customer Active,risk-cloud,2301.0.111
Lyft Inc,Lyft Inc,us-phoenix-1,ENGE,Revision 13.23.01,Customer Active,fusion-common,2301.0.105
Lyft Inc,Lyft Inc,us-phoenix-1,ENGE,Revision 13.23.01,Customer Active,risk-cloud,2301.0.111
Lyft Inc,Lyft Inc,us-phoenix-1,ENGE-DEV1,Revision 13.23.01,Customer Active,fusion-common,2301.0.105
Lyft Inc,Lyft Inc,us-phoenix-1,ENGE-DEV1,Revision 13.23.01,Customer Active,risk-cloud,2301.0.111
Lyft Inc,Lyft Inc,us-phoenix-1,ENGE-DEV2,Revision 13.23.01,Customer Active,fusion-common,2301.0.105
Lyft Inc,Lyft Inc,us-phoenix-1,ENGE-DEV2,Revision 13.23.01,Customer Active,risk-cloud,2301.0.111
Lyft Inc,Lyft Inc,us-phoenix-1,ENGE-DEV3,Revision 13.23.01,Customer Active,fusion-common,2301.0.105
Lyft Inc,Lyft Inc,us-phoenix-1,ENGE-DEV3,Revision 13.23.01,Customer Active,risk-cloud,2301.0.111
Lyft Inc,Lyft Inc,us-phoenix-1,ENGE-DEV4,Revision 13.23.01,Customer Active,fusion-common,2301.0.105
Lyft Inc,Lyft Inc,us-phoenix-1,ENGE-DEV4,Revision 13.23.01,Customer Active,risk-cloud,2301.0.111
Lyft Inc,Lyft Inc,us-phoenix-1,ENGE-DEV5,Revision 13.23.01,Customer Active,fusion-common,2301.0.105
Lyft Inc,Lyft Inc,us-phoenix-1,ENGE-DEV5,Revision 13.23.01,Customer Active,risk-cloud,2301.0.111
Lyft Inc,Lyft Inc,us-phoenix-1,ENGE-DEV6,Revision 13.23.01,Customer Active,fusion-common,2301.0.105
Lyft Inc,Lyft Inc,us-phoenix-1,ENGE-DEV6,Revision 13.23.01,Customer Active,risk-cloud,2301.0.111
Lyft Inc,Lyft Inc,us-phoenix-1,ENGE-DEV7,Revision 13.23.01,Customer Active,fusion-common,2301.0.105
Lyft Inc,Lyft Inc,us-phoenix-1,ENGE-DEV7,Revision 13.23.01,Customer Active,risk-cloud,2301.0.111
Lyft Inc,Lyft Inc,us-phoenix-1,ENGE-TEST,Revision 13.23.01,Customer Active,fusion-common,2301.0.105
Lyft Inc,Lyft Inc,us-phoenix-1,ENGE-TEST,Revision 13.23.01,Customer Active,risk-cloud,2301.0.111
MASSIMO ZANETTI BEVERAGE GROUP SPA,MASSIMO ZANETTI BEVERAGE GROUP SPA,eu-frankfurt-1,EKAM,Revision 13.22.10,Customer Active,fusion-common,2210.0.108
MASSIMO ZANETTI BEVERAGE GROUP SPA,MASSIMO ZANETTI BEVERAGE GROUP SPA,eu-frankfurt-1,EKAM,Revision 13.22.10,Customer Active,risk-cloud,2210.0.116
MASSIMO ZANETTI BEVERAGE GROUP SPA,MASSIMO ZANETTI BEVERAGE GROUP SPA,eu-frankfurt-1,EKAM-DEV1,Revision 13.22.10,Customer Active,fusion-common,2210.0.108
MASSIMO ZANETTI BEVERAGE GROUP SPA,MASSIMO ZANETTI BEVERAGE GROUP SPA,eu-frankfurt-1,EKAM-DEV1,Revision 13.22.10,Customer Active,risk-cloud,2210.0.116
MASSIMO ZANETTI BEVERAGE GROUP SPA,MASSIMO ZANETTI BEVERAGE GROUP SPA,eu-frankfurt-1,EKAM-DEV2,Revision 13.22.10,Customer Active,fusion-common,2210.0.108
MASSIMO ZANETTI BEVERAGE GROUP SPA,MASSIMO ZANETTI BEVERAGE GROUP SPA,eu-frankfurt-1,EKAM-DEV2,Revision 13.22.10,Customer Active,risk-cloud,2210.0.116
MASSIMO ZANETTI BEVERAGE GROUP SPA,MASSIMO ZANETTI BEVERAGE GROUP SPA,eu-frankfurt-1,EKAM-DEV3,Revision 13.22.10,Customer Active,fusion-common,2210.0.108
MASSIMO ZANETTI BEVERAGE GROUP SPA,MASSIMO ZANETTI BEVERAGE GROUP SPA,eu-frankfurt-1,EKAM-DEV3,Revision 13.22.10,Customer Active,risk-cloud,2210.0.116
MASSIMO ZANETTI BEVERAGE GROUP SPA,MASSIMO ZANETTI BEVERAGE GROUP SPA,eu-frankfurt-1,EKAM-TEST,Revision 13.22.10,Customer Active,fusion-common,2210.0.108
MASSIMO ZANETTI BEVERAGE GROUP SPA,MASSIMO ZANETTI BEVERAGE GROUP SPA,eu-frankfurt-1,EKAM-TEST,Revision 13.22.10,Customer Active,risk-cloud,2210.0.116
MCB BANK LIMITED,MCB BANK LIMITED,eu-frankfurt-1,ERXG,Revision 13.23.01,Customer Active,boss,2301.0.420
MCB BANK LIMITED,MCB BANK LIMITED,eu-frankfurt-1,ERXG,Revision 13.23.01,Customer Active,fusion-common,2301.0.105
MCB BANK LIMITED,MCB BANK LIMITED,eu-frankfurt-1,ERXG,Revision 13.23.01,Customer Active,rwdinfra,2301.0.14
MCB BANK LIMITED,MCB BANK LIMITED,eu-frankfurt-1,ERXG-TEST,Revision 13.23.01,Customer Active,boss,2301.0.420
MCB BANK LIMITED,MCB BANK LIMITED,eu-frankfurt-1,ERXG-TEST,Revision 13.23.01,Customer Active,fusion-common,2301.0.105
MCB BANK LIMITED,MCB BANK LIMITED,eu-frankfurt-1,ERXG-TEST,Revision 13.23.01,Customer Active,rwdinfra,2301.0.14
Maple Leaf Cement Factory Limited,Maple Leaf Cement Factory Limited,eu-frankfurt-1,EWNI,Revision 13.23.01,Customer Active,boss,2301.0.420
Maple Leaf Cement Factory Limited,Maple Leaf Cement Factory Limited,eu-frankfurt-1,EWNI,Revision 13.23.01,Customer Active,fusion-common,2301.0.105
Maple Leaf Cement Factory Limited,Maple Leaf Cement Factory Limited,eu-frankfurt-1,EWNI,Revision 13.23.01,Customer Active,rwdinfra,2301.0.14
Maple Leaf Cement Factory Limited,Maple Leaf Cement Factory Limited,eu-frankfurt-1,EWNI-TEST,Revision 13.23.01,Customer Active,boss,2301.0.420
Maple Leaf Cement Factory Limited,Maple Leaf Cement Factory Limited,eu-frankfurt-1,EWNI-TEST,Revision 13.23.01,Customer Active,fusion-common,2301.0.105
Maple Leaf Cement Factory Limited,Maple Leaf Cement Factory Limited,eu-frankfurt-1,EWNI-TEST,Revision 13.23.01,Customer Active,rwdinfra,2301.0.14
Marigold Manufacturing Corporation,Marigold Manufacturing Corporation,us-ashburn-1,EVPK,Revision 13.23.01,Customer Active,fusion-common,2301.0.105
Marigold Manufacturing Corporation,Marigold Manufacturing Corporation,us-ashburn-1,EVPK-TEST,Revision 13.23.01,Customer Active,fusion-common,2301.0.105
"Mirae Asset Global Investments Co.,Ltd.","Mirae Asset Global Investments Co.,Ltd.",us-phoenix-1,ELAN,Revision 13.22.10,Customer Active,fusion-common,2210.0.108
"Mirae Asset Global Investments Co.,Ltd.","Mirae Asset Global Investments Co.,Ltd.",us-phoenix-1,ELAN-TEST,Revision 13.22.10,Customer Active,fusion-common,2210.0.108
"Mount Sinai Health System, Inc.","Mount Sinai Health System, Inc.",us-ashburn-1,EJIS,Revision 13.22.10,Customer Active,fusion-common,2210.0.108
